ID,Item title,Image URL,Final URL,Item Description,Price,Sale Price
515,Искусственная елка СМАЙЛ 12 м Царь Ёлка C-120с,http://www.morozko-shop.ru/files/store515.jpg,http://www.morozko-shop.ru/goods.php?id=515,Хит продаж прошлого года. Прекрасное соотношение цены и качества!В переводе с английского "smile" значит "улыбка,1250 RUR
154794,Искусственная елка СМАЙЛ 12 м MOROZCO 1212-morozco,http://www.morozko-shop.ru/files/store154794.jpg,http://www.morozko-shop.ru/goods.php?id=154794,Реплика ЛИДЕРА ПРОДАЖ последнего десятилетия!  Прекрасное соотношение цены и качества!В переводе с английск?,1250 RUR
3867,Искусственная елка СЕВЕРНОЕ СИЯНИЕ 12 м (золотистая)  MOROZCO 0712з,http://www.morozko-shop.ru/files/store3867.jpg,http://www.morozko-shop.ru/goods.php?id=3867,Ель из золотистой мишуры - яркое дополнение в интерьере любого дома.
 
Блестящая переливающаяся разноцветным,1280 RUR
30,Искусственная елка СЕВЕРНОЕ СИЯНИЕ 12 м MOROZCO 0712-м,http://www.morozko-shop.ru/files/store30.jpg,http://www.morozko-shop.ru/goods.php?id=30,Ель из серебристой мишуры - яркое дополнение в интерьере любого дома. Высота елки - 12 м.Нижний диаметр - 09 мПро,1280 RUR
3556,Искусственная сосна  ЛИРА 12 м Ели PENERI E2512,http://www.morozko-shop.ru/files/store3556.jpg,http://www.morozko-shop.ru/goods.php?id=3556,Раскидистая сосенка  с пушистыми веточками и с ажурной кроной!Эта модель пользуется популярностью благодаря,1330 RUR
38,Искусственная елка МЕТЕЛИЦА 12 м MOROZCO 1012-м,http://www.morozko-shop.ru/files/store38.jpg,http://www.morozko-shop.ru/goods.php?id=38,Нарядная пушистая будто запорошенная снегом.Белоснежные елочки являются непременным атрибутом новогоднег,1330 RUR
3560,Искусственная елка ВИРДЖИНИЯ 12 м Царь Ёлка В-120,http://www.morozko-shop.ru/files/store3560.jpg,http://www.morozko-shop.ru/goods.php?id=3560,Восхитительно стройная новогодняя сосна с длинной упругой хвоей. Новогодняя сосна привлекает внимание вытя?,1480 RUR
70048,Искусственная ель КАПРИ 12 м CRYSTAL TREES КР4212,http://www.morozko-shop.ru/files/store70048.jpg,http://www.morozko-shop.ru/goods.php?id=70048,Ель КАПРИ - классическая ель классического дизайна. Прекрасное соотношении цены и качества!Эта необыкновенн?,2420 RUR
960,Искусственная елка  СОФИЯ БЕЛАЯ 12 м Ели PENERI E012B,http://www.morozko-shop.ru/files/store960.jpg,http://www.morozko-shop.ru/goods.php?id=960,Белоснежные нарядные сосенки принесут в дом уют и ощущение новогоднего праздника.Эти белоснежные сосенки не,1590 RUR
68,Искусственная елка СКАНДИНАВСКАЯ 12 м MOROZCO 2212,http://www.morozko-shop.ru/files/store68.jpg,http://www.morozko-shop.ru/goods.php?id=68,Северная стройная сосна с классическим вытянутым силуэтом!Приятный сочный зеленый цвет великолепная имита?,1610 RUR
154802,Искусственная елка СКАНДИНАВСКАЯ белая 12 м MOROZCO 2812-morozco,http://www.morozko-shop.ru/files/store154802.jpg,http://www.morozko-shop.ru/goods.php?id=154802,Белоснежная стройная сосна с классическим вытянутым силуэтом!Белоснежная красавица - елка с очень пушистой ?,1610 RUR
959,Искусственная елка СОФИЯ 12 м Ели PENERI E012,http://www.morozko-shop.ru/files/store959.jpg,http://www.morozko-shop.ru/goods.php?id=959,Изящные невысокие сосенки принесут в дом уют и ощущение новогоднего праздника. Эти сосенки необыкновенно пр?,1690 RUR
1197,Искусственная елка АЛЯСКА 12 м Ели PENERI E712,http://www.morozko-shop.ru/files/store1197.jpg,http://www.morozko-shop.ru/goods.php?id=1197,Необыкновенно привлекательная ель с раскидистыми ветвями свежей упругой короткой хвоей темно-зеленого нас?,1710 RUR
1292,Искусственная елка  КЛЕОПАТРА 12 м Царь Ёлка K-120,http://www.morozko-shop.ru/files/store1292.jpg,http://www.morozko-shop.ru/goods.php?id=1292,Эта новогодняя красавица - сосна - безусловный хит продаж двух последних лет. Клеопатра - поистине роскошное н,1830 RUR
154798,Искусственная елка  КЛЕОПАТРА 12 м MOROZCO 1912-morozco,http://www.morozko-shop.ru/files/store154798.jpg,http://www.morozko-shop.ru/goods.php?id=154798,Реплика самой популярной искусственной ели в России КЛЕОПАТРЫ!Клеопатра - поистине роскошное новогоднее дер,1830 RUR
2704,Искусственная елка СОФИЯ ЗАСНЕЖЕННАЯ  12 м Ели PENERI Е012БК,http://www.morozko-shop.ru/files/store2704.jpg,http://www.morozko-shop.ru/goods.php?id=2704,Очаровательные сосенки с заснеженной хвоей  принесут в дом уют и ощущение новогоднего праздника.Заснеженные,1870 RUR
74,Искусственная елка СНЕЖНАЯ 12 м MOROZCO 2312,http://www.morozko-shop.ru/files/store74.jpg,http://www.morozko-shop.ru/goods.php?id=74,Морозная свежесть и зимнее очарование!Эта искусственная сосна с покрытыми снегом иголками принесет в дом ощ?,1960 RUR
1845,Искусственная елка РОЯЛЬ 12 м Царь Ёлка Р-120,http://www.morozko-shop.ru/files/store1845.jpg,http://www.morozko-shop.ru/goods.php?id=1845,Великолепная елка классического дизайна с густыми ветвями и упругой темно-зеленой хвоей.Эту нарядную искусс,2030 RUR
1293,Искусственная елка  КЛЕОПАТРА БЕЛАЯ 12 м Царь Елка K-120б,http://www.morozko-shop.ru/files/store1293.jpg,http://www.morozko-shop.ru/goods.php?id=1293,Белоснежная красавица леса подарит радость новогоднего обновления! Клеопатра - поистине роскошное новогодн?,2070 RUR
31,Искусственная елка РОЖДЕСТВЕНСКАЯ 12 м MOROZCO 0812,http://www.morozko-shop.ru/files/store31.jpg,http://www.morozko-shop.ru/goods.php?id=31,Настоящая красавица леса. Нарядная пушистая очень густая крона с большим диаметром нижнего яруса ветвей и о,2310 RUR
154838,Искусственная сосна ЗВЁЗДНАЯ 1.2 м BEATREES 1010912,http://www.morozko-shop.ru/files/store154838.jpg,http://www.morozko-shop.ru/goods.php?id=154838,Великолепная новогодняя елочка с длинной мягкой хвоей действительно заслуживает звёздного статуса! 
Эта ель,2870 RUR
154818,Искусственная елка УРАЛЬСКАЯ 15 м MOROZCO 3515-morozco,http://www.morozko-shop.ru/files/store154818.jpg,http://www.morozko-shop.ru/goods.php?id=154818,Прекрасное соотношение цены и качества! Эконом вариант ЭКОНОМ КЛАССАИскусственная елочка Уральская имеет а?,1470 RUR
3557,Искусственная сосна  ЛИРА 15 м Ели PENERI E2515,http://www.morozko-shop.ru/files/store3557.jpg,http://www.morozko-shop.ru/goods.php?id=3557,Раскидистая сосенка  с пушистыми веточками и с ажурной кроной!Эта модель пользуется популярностью благодаря,1830 RUR
17,Искусственная елка МОСКОВСКАЯ 15 м MOROZCO 0315,http://www.morozko-shop.ru/files/store17.jpg,http://www.morozko-shop.ru/goods.php?id=17,Сочность и насыщенность окраски создают ощущение свежести. Короткая упругая хвоя "ежиком" на отростках небол,2100 RUR
2,Искусственная елка СИБИРСКАЯ 15 м MOROZCO 0115,http://www.morozko-shop.ru/files/store2.jpg,http://www.morozko-shop.ru/goods.php?id=2,Густая крона хвоя насыщенного цвета стройный вытянутый силуэт традиционной формы.Ель "Сибирская" бесспорны,2170 RUR
13,Искусственная елка ТАЁЖНАЯ 15 м MOROZCO 0215,http://www.morozko-shop.ru/files/store13.jpg,http://www.morozko-shop.ru/goods.php?id=13,Легкость и воздушность конструкции стройный удлиненный силуэт ели.Эту модель отличает от остальных елей в д,2170 RUR
542,Искусственная елка СМАЙЛ 15 м Царь Ёлка C-150c,http://www.morozko-shop.ru/files/store542.jpg,http://www.morozko-shop.ru/goods.php?id=542,Новинка!  Хит продаж прошлого года. Прекрасное соотношение цены и качества!В переводе с английского "smile" знач?,2310 RUR
154795,Искусственная елка СМАЙЛ 15 м MOROZCO 1215-morozco,http://www.morozko-shop.ru/files/store154795.jpg,http://www.morozko-shop.ru/goods.php?id=154795,Реплика ЛИДЕРА ПРОДАЖ последнего десятилетия!  Прекрасное соотношение цены и качества!В переводе с английск?,2310 RUR
41,Искусственная елка МЕТЕЛИЦА 15 м MOROZCO 1015-м,http://www.morozko-shop.ru/files/store41.jpg,http://www.morozko-shop.ru/goods.php?id=41,Нарядная пушистая будто запорошенная снегом.Белоснежные елочки являются непременным атрибутом новогоднег,2380 RUR
70050,Искусственная ель КАПРИ 15 м CRYSTAL TREES КР4215,http://www.morozko-shop.ru/files/store70050.jpg,http://www.morozko-shop.ru/goods.php?id=70050,Ель КАПРИ - классическая ель классического дизайна. Прекрасное соотношении цены и качества!Эта необыкновенн?,4280 RUR
69,Искусственная елка   СКАНДИНАВСКАЯ 15 м MOROZCO 2215,http://www.morozko-shop.ru/files/store69.jpg,http://www.morozko-shop.ru/goods.php?id=69,Северная стройная сосна с классическим вытянутым силуэтом!Приятный сочный зеленый цвет великолепная имита?,2660 RUR
154803,Искусственная елка СКАНДИНАВСКАЯ белая 15 м MOROZCO 2815-morozco,http://www.morozko-shop.ru/files/store154803.jpg,http://www.morozko-shop.ru/goods.php?id=154803,Белоснежная стройная сосна с классическим вытянутым силуэтом!Белоснежная красавица - елка с очень пушистой ?,2660 RUR
3561,Искусственная елка ВИРДЖИНИЯ 15 м Царь Ёлка В-150,http://www.morozko-shop.ru/files/store3561.jpg,http://www.morozko-shop.ru/goods.php?id=3561,Восхитительно стройная новогодняя сосна с длинной упругой хвоей. Новогодняя сосна привлекает внимание вытя?,2770 RUR
154820,Искусственная сосна САНКТ-ПЕТЕРБУРГ 155 м BEATREES 10107155,http://www.morozko-shop.ru/files/store154820.jpg,http://www.morozko-shop.ru/goods.php?id=154820,Реплика популярной в России искусственной ели Санкт-Петербург голландской фирмы Triumph Tree
Эта необыкновенно п?,3010 RUR
76,Искусственная елка  СНЕЖНАЯ 15 м MOROZCO 2315,http://www.morozko-shop.ru/files/store76.jpg,http://www.morozko-shop.ru/goods.php?id=76,Морозная свежесть и зимнее очарование!Эта искусственная сосна с покрытыми снегом иголками принесет в дом ощ?,3290 RUR
1198,Искусственная елка АЛЯСКА 15 м Ели PENERI E715,http://www.morozko-shop.ru/files/store1198.jpg,http://www.morozko-shop.ru/goods.php?id=1198,Необыкновенно привлекательная ель с раскидистыми ветвями свежей упругой короткой хвоей темно-зеленого нас?,3310 RUR
153280,Искусственная елка КРИСТИНА белая 15 м Ели PENERI E115B,http://www.morozko-shop.ru/files/store153280.jpg,http://www.morozko-shop.ru/goods.php?id=153280,Великолепная стройная белоснежная сосна с упругой шелковистой хвоей. Это новогоднее стройное с густыми ветв,3440 RUR
1316,Искусственная елка  КЛЕОПАТРА 15 м Царь Ёлка K-150,http://www.morozko-shop.ru/files/store1316.jpg,http://www.morozko-shop.ru/goods.php?id=1316,Эта новогодняя красавица - сосна - безусловный хит продаж двух последних лет. Клеопатра - поистине роскошное н,3450 RUR
1317,Искусственная елка  КЛЕОПАТРА БЕЛАЯ 15 м Царь Елка K-150б,http://www.morozko-shop.ru/files/store1317.jpg,http://www.morozko-shop.ru/goods.php?id=1317,Белоснежная красавица леса подарит радость новогоднего обновления! Клеопатра - поистине роскошное новогодн?,3450 RUR
154799,Искусственная елка  КЛЕОПАТРА 15 м MOROZCO 1915-morozco,http://www.morozko-shop.ru/files/store154799.jpg,http://www.morozko-shop.ru/goods.php?id=154799,Реплика самой популярной искусственной ели в России КЛЕОПАТРЫ!Клеопатра - поистине роскошное новогоднее дер,3450 RUR
1202,Искусственная елка   ЭЛЕГИЯ 15 м Ели PENERI E915,http://www.morozko-shop.ru/files/store1202.jpg,http://www.morozko-shop.ru/goods.php?id=1202,Очаровательная сосенка с молодыми побегами!Эта искусственная сосна выглядит как натуральная! От других моде,3670 RUR
1847,Искусственная елка  РОЯЛЬ 15 м Царь Ёлка Р-150,http://www.morozko-shop.ru/files/store1847.jpg,http://www.morozko-shop.ru/goods.php?id=1847,Великолепная елка классического дизайна с густыми ветвями и упругой темно-зеленой хвоей.Эту нарядную ель ук?,3710 RUR
1837,Искусственная елка  ПРИНЦЕССА-2 15 м Царь Ёлка П-150,http://www.morozko-shop.ru/files/store1837.jpg,http://www.morozko-shop.ru/goods.php?id=1837,Необыкновенно красивая ель классического силуэта с хвоей разной длины настоящая принцесса леса. Эта велико?,3700 RUR
32,Искусственная елка РОЖДЕСТВЕНСКАЯ 15 м MOROZCO 0815,http://www.morozko-shop.ru/files/store32.jpg,http://www.morozko-shop.ru/goods.php?id=32,Настоящая красавица леса. Нарядная пушистая очень густая крона с большим диаметром нижнего яруса ветвей и о,3850 RUR
148166,Ель искусственная АЛТАЙСКАЯ 15 м Царь Елка АЛ-150,http://www.morozko-shop.ru/files/store148166.jpg,http://www.morozko-shop.ru/goods.php?id=148166,Изумительная  новогодняя сосенка с классическим силуэтом густой кроной пушистыми веточками с длинной хвое?,3880 RUR
154839,Искусственная сосна ЗВЁЗДНАЯ 1.5 м BEATREES 1010915,http://www.morozko-shop.ru/files/store154839.jpg,http://www.morozko-shop.ru/goods.php?id=154839,Великолепная новогодняя елочка с длинной мягкой хвоей действительно заслуживает звёздного статуса! 
Эта ель,4480 RUR
154827,Искусственная елка ФАНТАЗИЯ 18 м MOROZCO 3618-morozco,http://www.morozko-shop.ru/files/store154827.jpg,http://www.morozko-shop.ru/goods.php?id=154827,Искусственная ель ФАНТАЗИЯ - новинка 2016 - красивая и элегантная ель московских производителей! 
 
Пышная очен?,6300 RUR
154828,Искусственная елка ФАНТАЗИЯ 21 м MOROZCO 3621-morozco,http://www.morozko-shop.ru/files/store154828.jpg,http://www.morozko-shop.ru/goods.php?id=154828,Искусственная ель ФАНТАЗИЯ - новинка 2016 - красивая и элегантная ель московских производителей! 
 
Пышная очен?,9380 RUR
154819,Искусственная елка УРАЛЬСКАЯ 18 м MOROZCO 3518-morozco,http://www.morozko-shop.ru/files/store154819.jpg,http://www.morozko-shop.ru/goods.php?id=154819,Прекрасное соотношение цены и качества! Эконом вариант ЭКОНОМ КЛАССАИскусственная елочка Уральская имеет а?,2100 RUR
18,Искусственная елка МОСКОВСКАЯ 18 м MOROZCO 0318,http://www.morozko-shop.ru/files/store18.jpg,http://www.morozko-shop.ru/goods.php?id=18,Сочность и насыщенность окраски создают ощущение свежести. Короткая упругая хвоя "ежиком" на отростках небол,3220 RUR
43,Искусственная елка МЕТЕЛИЦА 18 м MOROZCO 1018-м,http://www.morozko-shop.ru/files/store43.jpg,http://www.morozko-shop.ru/goods.php?id=43,Нарядная пушистая будто запорошенная снегом.Белоснежные елочки являются непременным атрибутом новогоднег,3710 RUR
3562,Искусственная елка ВИРДЖИНИЯ 18 м  Царь Ёлка В-180,http://www.morozko-shop.ru/files/store3562.jpg,http://www.morozko-shop.ru/goods.php?id=3562,Восхитительно стройная новогодняя сосна с длинной упругой хвоей. Новогодняя сосна привлекает внимание вытя?,3770 RUR
14,Искусственная елка ТАЁЖНАЯ 18 м  MOROZCO 0218,http://www.morozko-shop.ru/files/store14.jpg,http://www.morozko-shop.ru/goods.php?id=14,Легкость и воздушность конструкции стройный удлиненный силуэт ели.Эту модель отличает от остальных елей в д,3430 RUR
3,Искусственная елка СИБИРСКАЯ 18 м MOROZCO 0118,http://www.morozko-shop.ru/files/store3.jpg,http://www.morozko-shop.ru/goods.php?id=3,Густая крона хвоя насыщенного цвета стройный вытянутый силуэт традиционной формы.Ель "Сибирская" бесспорны,3430 RUR
70,Искусственная елка СКАНДИНАВСКАЯ 18 м MOROZCO 2218,http://www.morozko-shop.ru/files/store70.jpg,http://www.morozko-shop.ru/goods.php?id=70,Северная стройная сосна с классическим вытянутым силуэтом!Приятный сочный зеленый цвет великолепная имита?,4270 RUR
154804,Искусственная елка СКАНДИНАВСКАЯ белая 18 м MOROZCO 2818-morozco,http://www.morozko-shop.ru/files/store154804.jpg,http://www.morozko-shop.ru/goods.php?id=154804,Белоснежная стройная сосна с классическим вытянутым силуэтом!Белоснежная красавица - елка с очень пушистой ?,4270 RUR
1322,Искусственная елка  КЛЕОПАТРА БЕЛАЯ 18 м Царь Елка K-180б,http://www.morozko-shop.ru/files/store1322.jpg,http://www.morozko-shop.ru/goods.php?id=1322,Белоснежная красавица леса подарит радость новогоднего обновления! Клеопатра - поистине роскошное новогодн?,4490 RUR
1321,Искусственная елка КЛЕОПАТРА 18 м Царь Ёлка K-180,http://www.morozko-shop.ru/files/store1321.jpg,http://www.morozko-shop.ru/goods.php?id=1321,Эта новогодняя красавица - сосна - безусловный хит продаж двух последних лет. Клеопатра - поистине роскошное н,4490 RUR
154800,Искусственная елка КЛЕОПАТРА 18 м MOROZCO 1918-morozco,http://www.morozko-shop.ru/files/store154800.jpg,http://www.morozko-shop.ru/goods.php?id=154800,Реплика самой популярной искусственной ели в России КЛЕОПАТРЫ!Клеопатра - поистине роскошное новогоднее дер,4490 RUR
1199,Искусственная елка АЛЯСКА 18 м Ели PENERI E718,http://www.morozko-shop.ru/files/store1199.jpg,http://www.morozko-shop.ru/goods.php?id=1199,Необыкновенно привлекательная ель с раскидистыми ветвями свежей упругой короткой хвоей темно-зеленого нас?,4780 RUR
78,Искусственная елка СНЕЖНАЯ 18 м MOROZCO 2318,http://www.morozko-shop.ru/files/store78.jpg,http://www.morozko-shop.ru/goods.php?id=78,Морозная свежесть и зимнее очарование!Эта искусственная сосна с покрытыми снегом иголками принесет в дом ощ?,5110 RUR
1203,Искусственная елка  ЭЛЕГИЯ 18 м Ели PENERI E918,http://www.morozko-shop.ru/files/store1203.jpg,http://www.morozko-shop.ru/goods.php?id=1203,Очаровательная сосенка с молодыми побегами!Эта искусственная сосна выглядит как натуральная! От других моде,5180 RUR
153281,Искусственная елка КРИСТИНА белая 18 м Ели PENERI E118B,http://www.morozko-shop.ru/files/store153281.jpg,http://www.morozko-shop.ru/goods.php?id=153281,Великолепная стройная белоснежная сосна с упругой шелковистой хвоей. Это новогоднее стройное с густыми ветв,5260 RUR
1838,Искусственная елка ПРИНЦЕССА-2 18 м Царь Ёлка П-180,http://www.morozko-shop.ru/files/store1838.jpg,http://www.morozko-shop.ru/goods.php?id=1838,Необыкновенно красивая ель классического силуэта с хвоей разной длины настоящая принцесса леса. Эта велико?,5315 RUR
148167,Ель искусственная АЛТАЙСКАЯ 18 м Царь Елка АЛ-180,http://www.morozko-shop.ru/files/store148167.jpg,http://www.morozko-shop.ru/goods.php?id=148167,Изумительная  новогодняя сосенка с классическим силуэтом густой кроной пушистыми веточками с длинной хвое?,5360 RUR
1849,Искусственная елка РОЯЛЬ 18 м Царь Ёлка Р-180,http://www.morozko-shop.ru/files/store1849.jpg,http://www.morozko-shop.ru/goods.php?id=1849,Великолепная елка классического дизайна с густыми ветвями и упругой темно-зеленой хвоей.Эту нарядную ель ук?,5460 RUR
33,Искусственная елка РОЖДЕСТВЕНСКАЯ 18 м MOROZCO 0818-м,http://www.morozko-shop.ru/files/store33.jpg,http://www.morozko-shop.ru/goods.php?id=33,Настоящая красавица леса. Нарядная пушистая очень густая крона с большим диаметром нижнего яруса ветвей и о,5740 RUR
154821,Искусственная сосна САНКТ-ПЕТЕРБУРГ 185 м BEATREES 10107185,http://www.morozko-shop.ru/files/store154821.jpg,http://www.morozko-shop.ru/goods.php?id=154821,Реплика популярной в России искусственной ели Санкт-Петербург голландской фирмы Triumph Tree
Эта необыкновенно п?,5250 RUR
154840,Искусственная сосна ЗВЁЗДНАЯ 1.8 м BEATREES 1010918,http://www.morozko-shop.ru/files/store154840.jpg,http://www.morozko-shop.ru/goods.php?id=154840,Великолепная новогодняя елочка с длинной мягкой хвоей действительно заслуживает звёздного статуса! 
Эта ель,5740 RUR
69635,Ель искусственная  IDYLLE  (ИДИЛИЯ)  19 м   BEATREES 1010219,http://www.morozko-shop.ru/files/store69635.jpg,http://www.morozko-shop.ru/goods.php?id=69635,Искусственная ель IDYLLE  как и все ели BEATREES - новинка на российском рынке.
 
Ель IDYLLE  - ИДИЛИЯ - это поистине роско?,7140 RUR
3559,Искусственная сосна  ЛИРА 21 м Ели PENERI E2521,http://www.morozko-shop.ru/files/store3559.jpg,http://www.morozko-shop.ru/goods.php?id=3559,Раскидистая сосенка  с пушистыми веточками и с ажурной кроной!Эта модель пользуется популярностью благодаря,3520 RUR
3563,Искусственная елка ВИРДЖИНИЯ 21 м Царь Ёлка В-210,http://www.morozko-shop.ru/files/store3563.jpg,http://www.morozko-shop.ru/goods.php?id=3563,Восхитительно стройная новогодняя сосна с длинной упругой хвоей. Новогодняя сосна привлекает внимание вытя?,4690 RUR
154797,Искусственная елка СМАЙЛ 21 м MOROZCO 1221-morozco,http://www.morozko-shop.ru/files/store154797.jpg,http://www.morozko-shop.ru/goods.php?id=154797,Реплика ЛИДЕРА ПРОДАЖ последнего десятилетия!  Прекрасное соотношение цены и качества!В переводе с английск?,4750 RUR
19,Искусственная елка МОСКОВСКАЯ 21 м MOROZCO 0321,http://www.morozko-shop.ru/files/store19.jpg,http://www.morozko-shop.ru/goods.php?id=19,Сочность и насыщенность окраски создают ощущение свежести. Короткая упругая хвоя "ежиком" на отростках небол,5880 RUR
4,Искусственная елка СИБИРСКАЯ 21 м MOROZCO 0121,http://www.morozko-shop.ru/files/store4.jpg,http://www.morozko-shop.ru/goods.php?id=4,Густая крона хвоя насыщенного цвета стройный вытянутый силуэт традиционной формы.Ель "Сибирская" бесспорны,6160 RUR
15,Искусственная елка ТАЁЖНАЯ 21 м MOROZCO 0221,http://www.morozko-shop.ru/files/store15.jpg,http://www.morozko-shop.ru/goods.php?id=15,Легкость и воздушность конструкции стройный удлиненный силуэт ели.Эту модель отличает от остальных елей в д,6160 RUR
1200,Искусственная елка АЛЯСКА 21 м Ели PENERI E721,http://www.morozko-shop.ru/files/store1200.jpg,http://www.morozko-shop.ru/goods.php?id=1200,Необыкновенно привлекательная ель с раскидистыми ветвями свежей упругой короткой хвоей темно-зеленого нас?,6250 RUR
82632,Искусственнная ель ПЕНСЕЛ ПАЙН (хвоя PVC) 210см KAEMINGK 680062,http://www.morozko-shop.ru/files/store82632.jpg,http://www.morozko-shop.ru/goods.php?id=82632,Искусственная ель  ПЕНСЕЛ ПАЙН (Pencil pine - карандаш) очень компактна. В первую очередь она понравится тем кто хо?,6990 RUR
1328,Искусственная елка КЛЕОПАТРА 21 м Царь Ёлка K-210,http://www.morozko-shop.ru/files/store1328.jpg,http://www.morozko-shop.ru/goods.php?id=1328,Эта новогодняя красавица - сосна - безусловный хит продаж двух последних лет. Клеопатра - поистине роскошное н,6510 RUR
1330,Искусственная елка  КЛЕОПАТРА БЕЛАЯ 21 м Царь Елка K-210б,http://www.morozko-shop.ru/files/store1330.jpg,http://www.morozko-shop.ru/goods.php?id=1330,Белоснежная красавица леса подарит радость новогоднего обновления! Клеопатра - поистине роскошное новогодн?,6510 RUR
154801,Искусственная елка КЛЕОПАТРА 21 м MOROZCO 1921-morozco,http://www.morozko-shop.ru/files/store154801.jpg,http://www.morozko-shop.ru/goods.php?id=154801,Реплика самой популярной искусственной ели в России КЛЕОПАТРЫ!Клеопатра - поистине роскошное новогоднее дер,6510 RUR
45,Искусственная елка МЕТЕЛИЦА 21 м MOROZCO 1021-м,http://www.morozko-shop.ru/files/store45.jpg,http://www.morozko-shop.ru/goods.php?id=45,Нарядная пушистая будто запорошенная снегом.Белоснежные елочки являются непременным атрибутом новогоднег,6580 RUR
153282,Искусственная елка КРИСТИНА белая 21 м Ели PENERI E121B,http://www.morozko-shop.ru/files/store153282.jpg,http://www.morozko-shop.ru/goods.php?id=153282,Великолепная стройная белоснежная сосна с упругой шелковистой хвоей. Это новогоднее стройное с густыми ветв,6580 RUR
1851,Искусственная елка РОЯЛЬ 21 м Царь Ёлка Р-210,http://www.morozko-shop.ru/files/store1851.jpg,http://www.morozko-shop.ru/goods.php?id=1851,Великолепная елка классического дизайна с густыми ветвями и упругой темно-зеленой хвоей.Эту нарядную ель ук?,6860 RUR
